Time,Distance(mm),angleServo1,angleServo2
18:48:18,1.0,0,0
18:48:18,1.0,0,120
18:48:18,1.0,0,120
18:48:18,48.0,0,120
18:48:18,2.0,0,120
18:48:18,40.0,0,120
18:48:18,40.0,0,0
18:48:18,40.0,0,0
18:48:19,46.0,0,0
18:48:19,51.0,0,0
18:48:19,51.0,0,0
18:48:19,0.0,0,0
18:48:19,13.0,0,0
18:48:19,2301.0,180,0
18:48:19,48.0,0,0
18:48:19,52.0,0,0
18:48:19,52.0,0,0
18:48:19,47.0,0,0
18:48:20,0.0,0,0
18:48:20,0.0,0,0
18:48:20,39.0,0,0
18:48:20,1889.0,180,0
18:48:20,54.0,0,0
18:48:20,95.0,0,0
18:48:20,70.0,0,0
18:48:20,0.0,0,0
18:48:20,0.0,0,0
18:48:21,1504.0,180,0
18:48:21,1504.0,180,120
18:48:21,1504.0,180,120
18:48:21,138.0,7,120
18:48:21,97.0,0,120
18:48:21,20.0,0,120
18:48:21,4.0,0,120
18:48:21,13.0,0,120
18:48:21,30.0,0,120
18:48:21,12.0,0,120
18:48:21,0.0,0,120
18:48:22,0.0,0,120
18:48:22,0.0,0,0
18:48:22,0.0,0,0
18:48:22,2255.0,180,0
18:48:22,14.0,0,0
18:48:22,14.0,0,120
18:48:22,14.0,0,120
18:48:22,0.0,0,120
18:48:22,8.0,0,120
18:48:22,1798.0,180,120
18:48:22,0.0,0,120
18:48:23,6.0,0,120
18:48:23,1938.0,180,120
18:48:23,42.0,0,120
18:48:23,0.0,0,120
18:48:23,1862.0,180,120
18:48:23,39.0,0,120
18:48:23,6.0,0,120
18:48:23,13.0,0,120
18:48:23,16.0,0,120
18:48:23,2347.0,180,120
18:48:24,48.0,0,120
18:48:24,50.0,0,120
18:48:24,46.0,0,120
18:48:24,0.0,0,120
18:48:24,22.0,0,120
18:48:24,0.0,0,120
18:48:24,15.0,0,120
18:48:24,3.0,0,120
18:48:24,2300.0,180,120
18:48:25,45.0,0,120
18:48:25,48.0,0,120
18:48:25,44.0,0,120
18:48:25,10.0,0,120
18:48:25,0.0,0,120
18:48:25,0.0,0,120
18:48:25,7.0,0,120
18:48:25,2228.0,180,120
18:48:25,48.0,0,120
18:48:25,49.0,0,120
18:48:26,0.0,0,120
18:48:26,0.0,0,120
18:48:26,0.0,0,120
18:48:26,13.0,0,120
18:48:26,2087.0,180,120
18:48:26,44.0,0,120
18:48:26,47.0,0,120
18:48:26,44.0,0,120
18:48:26,0.0,0,120
18:48:27,0.0,0,120
18:48:27,32.0,0,120
18:48:27,97.0,0,120
18:48:27,2262.0,180,120
18:48:27,46.0,0,120
18:48:27,46.0,0,120
18:48:27,57.0,0,120
18:48:27,11.0,0,120
18:48:27,0.0,0,120
18:48:27,19.0,0,120
18:48:28,60.0,0,120
18:48:28,82.0,0,120
18:48:28,63.0,0,120
18:48:28,20.0,0,120
18:48:28,0.0,0,120
18:48:28,0.0,0,120
18:48:28,0.0,0,120
18:48:28,6.0,0,120
18:48:28,7.0,0,120
18:48:28,4.0,0,120
18:48:29,1.0,0,120
18:48:29,15.0,0,120
18:48:29,14.0,0,120
18:48:29,14.0,0,0
18:48:29,14.0,0,0
18:48:29,178.0,15,0
18:48:29,183.0,16,0
18:48:29,16.0,0,0
18:48:29,0.0,0,0
18:48:29,31.0,0,0
18:48:30,64.0,0,0
18:48:30,21.0,0,0
18:48:30,21.0,0,120
18:48:30,21.0,0,120
18:48:30,214.0,22,120
18:48:30,226.0,25,120
18:48:30,205.0,21,120
18:48:30,7.0,0,120
18:48:30,18.0,0,120
18:48:30,18.0,0,0
18:48:30,18.0,0,0
18:48:30,238.0,27,0
18:48:31,234.0,26,0
18:48:31,241.0,28,0
18:48:31,0.0,0,0
18:48:31,36.0,0,0
18:48:31,96.0,0,0
18:48:31,96.0,0,120
18:48:31,96.0,0,120
18:48:31,245.0,29,120
18:48:31,199.0,19,120
18:48:31,0.0,0,120
18:48:32,0.0,0,120
18:48:32,0.0,0,0
18:48:32,0.0,0,0
18:48:32,182.0,16,0
18:48:32,196.0,19,0
18:48:32,214.0,22,0
18:48:32,245.0,29,0
18:48:32,276.0,35,0
18:48:32,404.0,60,0
18:48:32,372.0,54,0
18:48:33,311.0,42,0
18:48:33,41.0,0,0
18:48:33,51.0,0,0
18:48:33,44.0,0,0
18:48:33,59.0,0,0
18:48:33,59.0,0,120
18:48:33,59.0,0,120
18:48:33,298.0,39,120
18:48:33,310.0,42,120
18:48:33,283.0,36,120
18:48:33,0.0,0,120
18:48:34,0.0,0,120
18:48:34,14.0,0,120
18:48:34,1889.0,180,120
18:48:34,1889.0,180,0
18:48:34,1889.0,180,0
18:48:34,0.0,0,0
18:48:34,0.0,0,120
18:48:34,0.0,0,120
18:48:34,0.0,0,120
18:48:34,1835.0,180,120
18:48:34,27.0,0,120
18:48:34,27.0,0,0
18:48:35,27.0,0,0
18:48:35,38.0,0,0
18:48:35,1806.0,180,0
18:48:35,1806.0,180,120
18:48:35,1806.0,180,120
18:48:35,69.0,0,120
18:48:35,0.0,0,120
18:48:35,0.0,0,0
18:48:35,0.0,0,0
18:48:35,128.0,5,0
18:48:35,2.0,0,0
18:48:35,2.0,0,120
18:48:35,2.0,0,120
18:48:36,76.0,0,120
18:48:36,22.0,0,120
18:48:36,28.0,0,120
18:48:36,39.0,0,120
18:48:36,39.0,0,0
18:48:36,39.0,0,0
18:48:36,0.0,0,0
18:48:36,5.0,0,0
18:48:36,18.0,0,0
18:48:36,1020.0,180,0
18:48:37,1020.0,180,120
18:48:37,1020.0,180,120
18:48:37,0.0,0,120
18:48:37,15.0,0,120
18:48:37,19.0,0,120
18:48:37,19.0,0,0
18:48:37,19.0,0,0
18:48:37,128.0,5,0
18:48:37,0.0,0,0
18:48:37,0.0,0,0
18:48:37,1178.0,180,0
18:48:37,0.0,0,0
18:48:38,0.0,0,0
18:48:38,12.0,0,0
18:48:38,11.0,0,0
18:48:38,2.0,0,0
18:48:38,1033.0,180,0
18:48:38,1033.0,180,120
18:48:38,1033.0,180,120
18:48:38,349.0,49,120
18:48:38,347.0,49,120
18:48:38,0.0,0,120
18:48:39,0.0,0,0
18:48:39,0.0,0,0
18:48:39,408.0,61,0
18:48:39,5.0,0,0
18:48:39,0.0,0,0
18:48:39,0.0,0,120
18:48:39,0.0,0,120
18:48:39,334.0,46,120
18:48:39,0.0,0,120
18:48:39,0.0,0,0
18:48:39,0.0,0,0
18:48:39,303.0,40,0
18:48:39,0.0,0,0
18:48:40,0.0,0,120
18:48:40,0.0,0,120
18:48:40,329.0,45,120
18:48:40,0.0,0,120
18:48:40,0.0,0,0
18:48:40,0.0,0,0
18:48:40,356.0,51,0
18:48:40,13.0,0,0
18:48:40,89.0,0,0
18:48:40,89.0,0,120
18:48:40,89.0,0,120
18:48:40,30.0,0,120
18:48:41,21.0,0,120
18:48:41,21.0,0,0
18:48:41,21.0,0,0
18:48:41,0.0,0,0
18:48:41,0.0,0,120
18:48:41,0.0,0,120
18:48:41,30.0,0,120
18:48:41,74.0,0,120
18:48:41,74.0,0,0
18:48:41,74.0,0,0
18:48:41,26.0,0,0
18:48:41,26.0,0,120
18:48:41,26.0,0,120
18:48:41,327.0,45,120
18:48:42,0.0,0,120
18:48:42,0.0,0,0
18:48:42,0.0,0,0
18:48:42,289.0,37,0
18:48:42,81.0,0,0
18:48:42,0.0,0,0
18:48:42,0.0,0,120
18:48:42,0.0,0,120
18:48:42,101.0,0,120
18:48:42,30.0,0,120
18:48:42,30.0,0,0
18:48:42,30.0,0,0
18:48:43,169.0,13,0
18:48:43,0.0,0,0
18:48:43,0.0,0,120
18:48:43,0.0,0,120
18:48:43,0.0,0,120
18:48:43,94.0,0,120
18:48:43,94.0,0,0
18:48:43,94.0,0,0
18:48:43,3.0,0,0
18:48:43,3.0,0,120
18:48:43,3.0,0,120
18:48:43,326.0,45,120
18:48:43,324.0,44,120
18:48:44,266.0,33,120
18:48:44,0.0,0,120
18:48:44,0.0,0,0
18:48:44,0.0,0,0
18:48:44,58.0,0,0
18:48:44,4.0,0,0
18:48:44,4.0,0,120
18:48:44,4.0,0,120
18:48:44,323.0,44,120
18:48:44,317.0,43,120
18:48:44,10.0,0,120
18:48:45,1.0,0,120
18:48:45,98.0,0,120
18:48:45,66.0,0,120
18:48:45,66.0,0,0
18:48:45,66.0,0,0
18:48:45,331.0,46,0
18:48:45,321.0,44,0
18:48:45,0.0,0,0
18:48:45,17.0,0,0
18:48:45,58.0,0,0
18:48:45,58.0,0,120
18:48:45,58.0,0,120
18:48:46,321.0,44,120
18:48:46,98.0,0,120
18:48:46,17.0,0,120
18:48:46,48.0,0,120
18:48:46,45.0,0,120
18:48:46,45.0,0,0
18:48:46,45.0,0,0
18:48:46,318.0,43,0
18:48:46,202.0,20,0
18:48:46,0.0,0,0
18:48:47,41.0,0,0
18:48:47,13.0,0,0
18:48:47,13.0,0,120
18:48:47,13.0,0,120
18:48:47,317.0,43,120
18:48:47,299.0,39,120
18:48:47,0.0,0,120
18:48:47,3.0,0,120
18:48:47,17.0,0,120
18:48:47,17.0,0,0
18:48:47,17.0,0,0
18:48:47,316.0,43,0
18:48:48,15.0,0,0
18:48:48,0.0,0,0
18:48:48,46.0,0,0
18:48:48,46.0,0,120
18:48:48,46.0,0,120
18:48:48,316.0,43,120
18:48:48,319.0,43,120
18:48:48,313.0,42,120
18:48:48,11.0,0,120
18:48:48,0.0,0,120
18:48:49,53.0,0,120
18:48:49,11.0,0,120
18:48:49,21.0,0,120
18:48:49,79.0,0,120
18:48:49,79.0,0,0
18:48:49,79.0,0,0
18:48:49,308.0,41,0
18:48:49,288.0,37,0
18:48:49,309.0,41,0
18:48:49,313.0,42,0
18:48:49,321.0,44,0
18:48:50,314.0,42,0
18:48:50,314.0,42,0
18:48:50,311.0,42,0
18:48:50,240.0,28,0
18:48:50,0.0,0,0
18:48:50,14.0,0,0
18:48:50,24.0,0,0
18:48:50,22.0,0,0
18:48:50,21.0,0,0
18:48:51,18.0,0,0
18:48:51,21.0,0,0
18:48:51,26.0,0,0
18:48:51,26.0,0,0
18:48:51,27.0,0,0
18:48:51,28.0,0,0
18:48:51,39.0,0,0
18:48:51,39.0,0,120
18:48:51,39.0,0,120
18:48:51,40.0,0,120
18:48:51,21.0,0,120
18:48:52,27.0,0,120
18:48:52,29.0,0,120
18:48:52,31.0,0,120
18:48:52,76.0,0,120
18:48:52,71.0,0,120
18:48:52,81.0,0,120
18:48:52,1542.0,180,120
18:48:52,23.0,0,120
18:48:52,43.0,0,120
18:48:53,55.0,0,120
18:48:53,51.0,0,120
18:48:53,0.0,0,120
18:48:53,9.0,0,120
18:48:53,13.0,0,120
18:48:53,12.0,0,120
18:48:53,11.0,0,120
18:48:53,13.0,0,120
18:48:53,7.0,0,120
18:48:53,3.0,0,120
18:48:54,5.0,0,120
18:48:54,2.0,0,120
18:48:54,11.0,0,120
18:48:54,23.0,0,120
18:48:54,4.0,0,120
18:48:54,15.0,0,120
18:48:54,2.0,0,120
18:48:54,2364.0,180,120
18:48:54,78.0,0,120
18:48:55,77.0,0,120
18:48:55,0.0,0,120
18:48:55,0.0,0,120
18:48:55,1.0,0,120
18:48:55,4.0,0,120
18:48:55,15.0,0,120
18:48:55,11.0,0,120
18:48:55,14.0,0,120
18:48:55,47.0,0,120
18:48:55,2.0,0,120
18:48:56,0.0,0,120
18:48:56,9.0,0,120
18:48:56,22.0,0,120
18:48:56,2378.0,180,120
18:48:56,82.0,0,120
18:48:56,85.0,0,120
18:48:56,62.0,0,120
18:48:56,49.0,0,120
18:48:56,0.0,0,120
18:48:56,0.0,0,120
18:48:57,28.0,0,120
18:48:57,1860.0,180,120
18:48:57,36.0,0,120
18:48:57,61.0,0,120
18:48:57,68.0,0,120
18:48:57,63.0,0,120
18:48:57,65.0,0,120
18:48:57,0.0,0,120
18:48:57,0.0,0,0
18:48:57,0.0,0,0
18:48:58,52.0,0,0
18:48:58,6.0,0,0
18:48:58,6.0,0,120
18:48:58,6.0,0,120
18:48:58,64.0,0,120
18:48:58,55.0,0,120
18:48:58,55.0,0,0
18:48:58,55.0,0,0
18:48:58,59.0,0,0
18:48:58,68.0,0,0
18:48:58,64.0,0,0
18:48:58,40.0,0,0
18:48:59,68.0,0,0
18:48:59,68.0,0,0
18:48:59,69.0,0,0
18:48:59,0.0,0,0
18:48:59,68.0,0,0
18:48:59,58.0,0,0
18:48:59,68.0,0,0
18:48:59,72.0,0,0
18:48:59,0.0,0,0
18:49:00,1722.0,180,0
18:49:00,0.0,0,0
18:49:00,42.0,0,0
18:49:00,56.0,0,0
18:49:00,68.0,0,0
18:49:00,52.0,0,0
18:49:00,52.0,0,120
18:49:00,52.0,0,120
18:49:00,39.0,0,120
18:49:00,8.0,0,120
18:49:00,8.0,0,0
18:49:00,8.0,0,0
18:49:01,59.0,0,0
18:49:01,36.0,0,0
18:49:01,63.0,0,0
18:49:01,19.0,0,0
18:49:01,19.0,0,120
18:49:01,19.0,0,120
18:49:01,58.0,0,120
18:49:01,65.0,0,120
18:49:01,70.0,0,120
18:49:01,73.0,0,120
18:49:02,66.0,0,120
18:49:02,68.0,0,120
18:49:02,0.0,0,120
18:49:02,26.0,0,120
18:49:02,57.0,0,120
18:49:02,44.0,0,120
18:49:02,44.0,0,120
18:49:02,50.0,0,120
18:49:02,68.0,0,120
18:49:02,88.0,0,120
18:49:03,32.0,0,120
18:49:03,46.0,0,120
18:49:03,48.0,0,120
18:49:03,38.0,0,120
18:49:03,75.0,0,120
18:49:03,1370.0,180,120
18:49:03,1370.0,180,0
18:49:03,1370.0,180,0
18:49:03,49.0,0,0
18:49:03,69.0,0,0
18:49:04,72.0,0,0
18:49:04,72.0,0,120
18:49:04,72.0,0,120
18:49:04,69.0,0,120
18:49:04,42.0,0,120
18:49:04,77.0,0,120
18:49:04,77.0,0,0
18:49:04,77.0,0,0
18:49:04,1604.0,180,0
18:49:04,67.0,0,0
18:49:04,27.0,0,0
18:49:04,0.0,0,0
18:49:05,0.0,0,0
18:49:05,0.0,0,0
18:49:05,8.0,0,0
18:49:05,8.0,0,120
18:49:05,8.0,0,120
18:49:05,45.0,0,120
18:49:05,64.0,0,120
18:49:05,71.0,0,120
18:49:05,68.0,0,120
18:49:05,65.0,0,120
18:49:06,68.0,0,120
18:49:06,76.0,0,120
18:49:06,67.0,0,120
18:49:06,8.0,0,120
18:49:06,0.0,0,120
18:49:06,0.0,0,120
18:49:06,1.0,0,120
18:49:06,5.0,0,120
18:49:06,27.0,0,120
18:49:06,23.0,0,120
18:49:07,12.0,0,120
18:49:07,32.0,0,120
18:49:07,15.0,0,120
18:49:07,0.0,0,120
18:49:07,17.0,0,120
18:49:07,35.0,0,120
18:49:07,13.0,0,120
18:49:07,1.0,0,120
18:49:07,2282.0,180,120
18:49:08,80.0,0,120
18:49:08,50.0,0,120
18:49:08,0.0,0,120
18:49:08,0.0,0,120
18:49:08,0.0,0,120
18:49:08,2220.0,180,120
18:49:08,75.0,0,120
18:49:08,51.0,0,120
18:49:08,0.0,0,120
18:49:08,0.0,0,120
18:49:09,2147.0,180,120
18:49:09,72.0,0,120
18:49:09,72.0,0,120
18:49:09,49.0,0,120
18:49:09,0.0,0,120
18:49:09,0.0,0,120
18:49:09,2276.0,180,120
18:49:09,73.0,0,120
18:49:09,57.0,0,120
18:49:10,0.0,0,120
18:49:10,22.0,0,120
18:49:10,1626.0,180,120
18:49:10,72.0,0,120
18:49:10,63.0,0,120
18:49:10,78.0,0,120
18:49:10,0.0,0,120
18:49:10,20.0,0,120
18:49:10,0.0,0,120
18:49:10,2364.0,180,120
18:49:11,68.0,0,120
18:49:11,71.0,0,120
18:49:11,51.0,0,120
18:49:11,0.0,0,120
18:49:11,31.0,0,120
18:49:11,57.0,0,120
18:49:11,37.0,0,120
18:49:11,13.0,0,120
18:49:11,24.0,0,120
18:49:12,27.0,0,120
18:49:12,27.0,0,0
18:49:12,27.0,0,0
18:49:12,55.0,0,0
18:49:12,0.0,0,0
18:49:12,25.0,0,0
18:49:12,25.0,0,120
18:49:12,25.0,0,120
18:49:12,2255.0,180,120
18:49:12,58.0,0,120
18:49:12,14.0,0,120
18:49:12,65.0,0,120
18:49:13,61.0,0,120
18:49:13,66.0,0,120
18:49:13,63.0,0,120
18:49:13,0.0,0,120
18:49:13,0.0,0,0
18:49:13,0.0,0,0
18:49:13,50.0,0,0
18:49:13,50.0,0,120
18:49:13,50.0,0,120
18:49:13,65.0,0,120
18:49:13,12.0,0,120
18:49:13,78.0,0,120
18:49:14,78.0,0,0
18:49:14,78.0,0,0
18:49:14,69.0,0,0
18:49:14,72.0,0,0
18:49:14,0.0,0,0
18:49:14,38.0,0,0
18:49:14,72.0,0,0
18:49:14,70.0,0,0
18:49:14,78.0,0,0
18:49:14,75.0,0,0
18:49:15,81.0,0,0
18:49:15,76.0,0,0
18:49:15,80.0,0,0
18:49:15,73.0,0,0
18:49:15,71.0,0,0
18:49:15,74.0,0,0
18:49:15,69.0,0,0
18:49:15,81.0,0,0
18:49:15,73.0,0,0
18:49:15,0.0,0,0
18:49:16,21.0,0,0
18:49:16,41.0,0,0
18:49:16,0.0,0,0
18:49:16,2286.0,180,0
18:49:16,82.0,0,0
18:49:16,82.0,0,0
18:49:16,0.0,0,0
18:49:16,1668.0,180,0
18:49:16,18.0,0,0
18:49:17,22.0,0,0
18:49:17,22.0,0,120
18:49:17,22.0,0,120
18:49:17,95.0,0,120
18:49:17,8.0,0,120
18:49:17,8.0,0,0
18:49:17,8.0,0,0
18:49:17,64.0,0,0
18:49:17,66.0,0,0
18:49:17,73.0,0,0
18:49:17,69.0,0,0
18:49:17,68.0,0,0
18:49:18,76.0,0,0
18:49:18,79.0,0,0
18:49:18,77.0,0,0
18:49:18,81.0,0,0
18:49:18,85.0,0,0
18:49:18,81.0,0,0
18:49:18,79.0,0,0
18:49:18,77.0,0,0
18:49:18,87.0,0,0
18:49:19,75.0,0,0
18:49:19,78.0,0,0
18:49:19,82.0,0,0
18:49:19,81.0,0,0
18:49:19,77.0,0,0
18:49:19,77.0,0,0
18:49:19,76.0,0,0
18:49:19,83.0,0,0
18:49:19,80.0,0,0
18:49:19,82.0,0,0
18:49:20,79.0,0,0
18:49:20,77.0,0,0
18:49:20,82.0,0,0
18:49:20,83.0,0,0
18:49:20,79.0,0,0
18:49:20,78.0,0,0
18:49:20,77.0,0,0
18:49:20,82.0,0,0
18:49:20,84.0,0,0
18:49:21,81.0,0,0
18:49:21,82.0,0,0
18:49:21,80.0,0,0
18:49:21,81.0,0,0
18:49:21,83.0,0,0
18:49:21,82.0,0,0
18:49:21,87.0,0,0
18:49:21,79.0,0,0
18:49:21,82.0,0,0
18:49:21,82.0,0,0
18:49:22,88.0,0,0
